cnr,courtName,stateName,caseType,case_type_name,filing_date,decision_date,duration_days,duration_days_capped,duration_days_log,tier,filing_month,filing_day,filing_dayofweek,is_old_case,is_very_old_case
KLHC010008932024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-04,2024-01-23,19,19.0,2.995732273553991,hc,1,4,3,0,0
KLHC010007852023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-01-05,2024-03-19,439,439.0,6.0867747269123065,hc,1,5,3,1,0
KLHC010007952024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-04,2024-01-05,1,1.0,0.6931471805599453,hc,1,4,3,0,0
KLHC010710622014,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2014-09-29,2024-02-28,3439,3439.0,8.143226750367443,hc,9,29,0,1,1
KLHC011677992024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-20,2024-12-31,11,11.0,2.4849066497880004,hc,12,20,4,0,0
KLHC010019322024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-08,2024-01-10,2,2.0,1.0986122886681096,hc,1,8,0,0,0
KLHC010020672024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-03,2024-02-05,33,33.0,3.5263605246161616,hc,1,3,2,0,0
KLHC010009052024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-04,2024-06-07,155,155.0,5.049856007249537,hc,1,4,3,0,0
KLHC010605022008,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2008-06-17,2024-03-26,5761,5761.0,8.659039915644474,hc,6,17,1,1,1
KLHC010614792022,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2022-09-05,2024-08-08,703,703.0,6.556778356158042,hc,9,5,0,1,0
KLHC010614802016,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2016-04-06,2024-04-11,2927,2927.0,7.982074875081202,hc,4,6,2,1,1
KLHC010633692023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-08-24,2024-12-04,468,468.0,6.150602768446279,hc,8,24,3,1,0
KLHC010633692013,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2013-08-13,2024-03-27,3879,3879.0,8.263590432617319,hc,8,13,1,1,1
KLHC010530082016,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2016-02-12,2024-07-30,3091,3091.0,8.036573409707312,hc,2,12,4,1,1
KLHC010530092023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-07-22,2024-01-09,171,171.0,5.147494476813453,hc,7,22,5,1,0
KLHC010007852024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-04,2024-01-05,1,1.0,0.6931471805599453,hc,1,4,3,0,0
KLHC010945372023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-12-13,2024-02-06,55,55.0,4.02535169073515,hc,12,13,2,1,0
KLHC011264952024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-07-26,2024-10-22,88,88.0,4.48863636973214,hc,7,26,4,0,0
KLHC010013942024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-04,2024-12-18,349,349.0,5.857933154483459,hc,1,4,3,0,0
KLHC010028082024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-10,2024-01-29,19,19.0,2.995732273553991,hc,1,10,2,0,0
KLHC010028102024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-10,2024-01-25,15,15.0,2.772588722239781,hc,1,10,2,0,0
KLHC010031592024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-11,2024-01-15,4,4.0,1.6094379124341003,hc,1,11,3,0,0
KLHC010028102023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-01-12,2024-01-23,376,376.0,5.932245187448011,hc,1,12,3,1,0
KLHC010047182024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-17,2024-01-19,2,2.0,1.0986122886681096,hc,1,17,2,0,0
KLHC010623682023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-08-23,2024-06-12,294,294.0,5.68697535633982,hc,8,23,2,1,0
KLHC010626152023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-08-23,2024-07-31,343,343.0,5.840641657373398,hc,8,23,2,1,0
KLHC010780772015,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2015-10-20,2024-02-27,3052,3052.0,8.023879992734878,hc,10,20,1,1,1
KLHC010780802017,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2017-09-18,2024-04-05,2391,2391.0,7.779885115070522,hc,9,18,0,1,1
KLHC010780782016,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2016-09-09,2024-06-07,2828,2828.0,7.947678571301568,hc,9,9,4,1,1
KLHC010785772024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-31,2024-04-01,61,61.0,4.127134385045092,hc,1,31,2,0,0
KLHC010780812024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-29,2024-02-01,3,3.0,1.3862943611198906,hc,1,29,0,0,0
KLHC010785782024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-31,2024-11-21,295,295.0,5.69035945432406,hc,1,31,2,0,0
KLHC010780792023,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2023-10-17,2024-03-25,160,160.0,5.081404364984463,hc,10,17,1,1,0
KLHC010780792024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-01-29,2024-03-26,57,57.0,4.060443010546419,hc,1,29,0,0,0
KLHC010785812016,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2016-09-23,2024-04-09,2755,2755.0,7.9215356321335495,hc,9,23,4,1,1
KLHC010785812014,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2014-12-08,2024-01-18,3328,3328.0,8.110427237575024,hc,12,8,0,1,1
KLHC010790882024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-02-02,2024-02-06,4,4.0,1.6094379124341003,hc,2,2,4,0,0
KLHC011355122024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-08-30,2024-09-03,4,4.0,1.6094379124341003,hc,8,30,4,0,0
KLHC011354862024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-02,2024-10-10,38,38.0,3.6635616461296463,hc,9,2,0,0,0
KLHC011354962024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-01,2024-09-30,29,29.0,3.4011973816621555,hc,9,1,6,0,0
KLHC011354972024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-02,2024-10-09,37,37.0,3.6375861597263857,hc,9,2,0,0,0
KLHC011354932024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-02,2024-09-10,8,8.0,2.1972245773362196,hc,9,2,0,0,0
KLHC011355092024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-08-29,2024-11-28,91,91.0,4.5217885770490405,hc,8,29,3,0,0
KLHC011384312024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-12,2,2.0,1.0986122886681096,hc,9,10,1,0,0
KLHC011355032024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-08-31,2024-09-09,9,9.0,2.302585092994046,hc,8,31,5,0,0
KLHC011384362024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-13,3,3.0,1.3862943611198906,hc,9,10,1,0,0
KLHC011384432024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-11-02,53,53.0,3.9889840465642745,hc,9,10,1,0,0
KLHC011355272024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-08-31,2024-10-09,39,39.0,3.6888794541139363,hc,8,31,5,0,0
KLHC011355172024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-02,2024-10-18,46,46.0,3.8501476017100584,hc,9,2,0,0,0
KLHC011384322024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-09,2024-09-12,3,3.0,1.3862943611198906,hc,9,9,0,0,0
KLHC011384492024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-12,2,2.0,1.0986122886681096,hc,9,10,1,0,0
KLHC011384352024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-11-21,72,72.0,4.290459441148391,hc,9,10,1,0,0
KLHC011384502024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-10-23,43,43.0,3.784189633918261,hc,9,10,1,0,0
KLHC011355252024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-01,2024-12-17,107,107.0,4.68213122712422,hc,9,1,6,0,0
KLHC011384332024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-09,2024-12-17,99,99.0,4.605170185988092,hc,9,9,0,0,0
KLHC011384582024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-25,15,15.0,2.772588722239781,hc,9,10,1,0,0
KLHC011384592024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-12,2,2.0,1.0986122886681096,hc,9,10,1,0,0
KLHC011384632024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-11-25,76,76.0,4.343805421853684,hc,9,10,1,0,0
KLHC011446642024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-10-09,2,2.0,1.0986122886681096,hc,10,7,0,0,0
KLHC011384662024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-10-01,21,21.0,3.091042453358316,hc,9,10,1,0,0
KLHC011384682024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-25,15,15.0,2.772588722239781,hc,9,10,1,0,0
KLHC011384882024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-12,2,2.0,1.0986122886681096,hc,9,10,1,0,0
KLHC011446542024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-11-18,42,42.0,3.7612001156935624,hc,10,7,0,0,0
KLHC011384822024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-12-10,91,91.0,4.5217885770490405,hc,9,10,1,0,0
KLHC011446522024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-12-17,71,71.0,4.276666119016055,hc,10,7,0,0,0
KLHC011446762024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-04,2024-10-09,5,5.0,1.791759469228055,hc,10,4,4,0,0
KLHC011384892024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384962024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-09,2024-10-14,35,35.0,3.58351893845611,hc,9,9,0,0,0
KLHC011446932024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-05,2024-11-26,52,52.0,3.970291913552122,hc,10,5,5,0,0
KLHC011384842024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-09-12,2,2.0,1.0986122886681096,hc,9,10,1,0,0
KLHC011384742024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-09,2024-09-12,3,3.0,1.3862943611198906,hc,9,9,0,0,0
KLHC011446712024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-11-01,25,25.0,3.258096538021482,hc,10,7,0,0,0
KLHC011446662024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-10-09,2,2.0,1.0986122886681096,hc,10,7,0,0,0
KLHC011384782024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-10-28,48,48.0,3.8918202981106265,hc,9,10,1,0,0
KLHC011446842024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-12-16,70,70.0,4.2626798770413155,hc,10,7,0,0,0
KLHC011446982024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-05,2024-10-09,4,4.0,1.6094379124341003,hc,10,5,5,0,0
KLHC011447012024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-05,2024-11-26,52,52.0,3.970291913552122,hc,10,5,5,0,0
KLHC011446812024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-04,2024-11-08,35,35.0,3.58351893845611,hc,10,4,4,0,0
KLHC011384812024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-09-10,2024-10-25,45,45.0,3.828641396489095,hc,9,10,1,0,0
KLHC011446872024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-10-09,2,2.0,1.0986122886681096,hc,10,7,0,0,0
KLHC011446852024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-11-20,44,44.0,3.8066624897703196,hc,10,7,0,0,0
KLHC011446722024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-05,2024-10-09,4,4.0,1.6094379124341003,hc,10,5,5,0,0
KLHC011446922024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-10-14,7,7.0,2.0794415416798357,hc,10,7,0,0,0
KLHC011447162024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-12-06,60,60.0,4.110873864173311,hc,10,7,0,0,0
KLHC011446832024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-10-17,10,10.0,2.3978952727983707,hc,10,7,0,0,0
KLHC011603372024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-04,3,3.0,1.3862943611198906,hc,12,1,6,0,0
KLHC011447022024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-10-22,15,15.0,2.772588722239781,hc,10,7,0,0,0
KLHC011603352024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-03,2,2.0,1.0986122886681096,hc,12,1,6,0,0
KLHC011446862024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-07,2024-11-08,32,32.0,3.4965075614664802,hc,10,7,0,0,0
KLHC011603602024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-12,11,11.0,2.4849066497880004,hc,12,1,6,0,0
KLHC011603662024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-06,5,5.0,1.791759469228055,hc,12,1,6,0,0
KLHC011447002024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-10-05,2024-11-04,30,30.0,3.4339872044851463,hc,10,5,5,0,0
KLHC011603232024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-11-30,2024-12-03,3,3.0,1.3862943611198906,hc,11,30,5,0,0
KLHC011603422024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-03,2,2.0,1.0986122886681096,hc,12,1,6,0,0
KLHC011603642024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-03,2,2.0,1.0986122886681096,hc,12,1,6,0,0
KLHC011603632024,High Court of Kerala,Kerala,WP_C,Writ Petition (Civil),2024-12-01,2024-12-18,17,17.0,2.8903717578961645,hc,12,1,6,0,0
KLHC010022732024,High Court of Kerala,Kerala,BA,Bail Application,2024-01-09,2024-02-15,37,37.0,3.6375861597263857,hc,1,9,1,0,0
KLHC010957672024,High Court of Kerala,Kerala,BA,Bail Application,2024-03-26,2024-10-17,205,205.0,5.327876168789581,hc,3,26,1,0,0
KLHC010957682023,High Court of Kerala,Kerala,BA,Bail Application,2023-12-18,2024-01-12,25,25.0,3.258096538021482,hc,12,18,0,1,0
KLHC010957682024,High Court of Kerala,Kerala,BA,Bail Application,2024-03-26,2024-06-21,87,87.0,4.477336814478207,hc,3,26,1,0,0
KLHC010019332023,High Court of Kerala,Kerala,BA,Bail Application,2023-01-10,2024-02-12,398,398.0,5.988961416889864,hc,1,10,1,1,0
KLHC011264972024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-08-23,26,26.0,3.295836866004329,hc,7,28,6,0,0
KLHC011265002024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-09-05,39,39.0,3.6888794541139363,hc,7,28,6,0,0
KLHC011264942024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-10-04,68,68.0,4.23410650459726,hc,7,28,6,0,0
KLHC011264962024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-08-30,33,33.0,3.5263605246161616,hc,7,28,6,0,0
KLHC011265012024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-08-23,26,26.0,3.295836866004329,hc,7,28,6,0,0
KLHC011264992024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-08-12,15,15.0,2.772588722239781,hc,7,28,6,0,0
KLHC011264982024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-08-23,26,26.0,3.295836866004329,hc,7,28,6,0,0
KLHC011265022024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-08-23,26,26.0,3.295836866004329,hc,7,28,6,0,0
KLHC011264932024,High Court of Kerala,Kerala,BA,Bail Application,2024-07-28,2024-09-20,54,54.0,4.007333185232471,hc,7,28,6,0,0
KLHC010022182024,High Court of Kerala,Kerala,BA,Bail Application,2024-01-09,2024-01-24,15,15.0,2.772588722239781,hc,1,9,1,0,0
KLHC010028092024,High Court of Kerala,Kerala,BA,Bail Application,2024-01-11,2024-02-08,28,28.0,3.367295829986474,hc,1,11,3,0,0
KLHC010031512024,High Court of Kerala,Kerala,BA,Bail Application,2024-01-12,2024-01-25,13,13.0,2.639057329615259,hc,1,12,4,0,0
KLHC010031602024,High Court of Kerala,Kerala,BA,Bail Application,2024-01-12,2024-01-25,13,13.0,2.639057329615259,hc,1,12,4,0,0
KLHC010790872023,High Court of Kerala,Kerala,BA,Bail Application,2023-10-21,2024-06-14,237,237.0,5.472270673671475,hc,10,21,5,1,0
KLHC010790872024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-02,2024-02-08,6,6.0,1.9459101490553132,hc,2,2,4,0,0
KLHC011354952024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-02,2024-11-13,72,72.0,4.290459441148391,hc,9,2,0,0,0
KLHC011384302024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384342024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384382024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-12-02,82,82.0,4.418840607796598,hc,9,11,2,0,0
KLHC011384412024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384422024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384522024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384562024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384452024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384482024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011384442024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-09-24,13,13.0,2.639057329615259,hc,9,11,2,0,0
KLHC011446512024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-10-18,10,10.0,2.3978952727983707,hc,10,8,1,0,0
KLHC011446602024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-11-01,24,24.0,3.2188758248682006,hc,10,8,1,0,0
KLHC011446682024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-10-18,10,10.0,2.3978952727983707,hc,10,8,1,0,0
KLHC011384762024,High Court of Kerala,Kerala,BA,Bail Application,2024-09-11,2024-10-03,22,22.0,3.1354942159291497,hc,9,11,2,0,0
KLHC011446502024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-12-11,64,64.0,4.174387269895637,hc,10,8,1,0,0
KLHC011446772024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-12-11,64,64.0,4.174387269895637,hc,10,8,1,0,0
KLHC011446792024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-11-01,24,24.0,3.2188758248682006,hc,10,8,1,0,0
KLHC011446962024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-12-10,63,63.0,4.1588830833596715,hc,10,8,1,0,0
KLHC011603252024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-16,16,16.0,2.833213344056216,hc,11,30,5,0,0
KLHC011603282024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-16,16,16.0,2.833213344056216,hc,11,30,5,0,0
KLHC011603342024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-09,9,9.0,2.302585092994046,hc,11,30,5,0,0
KLHC011447052024,High Court of Kerala,Kerala,BA,Bail Application,2024-10-08,2024-12-12,65,65.0,4.189654742026425,hc,10,8,1,0,0
KLHC011603222024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-16,16,16.0,2.833213344056216,hc,11,30,5,0,0
KLHC011603462024,High Court of Kerala,Kerala,BA,Bail Application,2024-12-01,2024-12-17,16,16.0,2.833213344056216,hc,12,1,6,0,0
KLHC011603332024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-24,24,24.0,3.2188758248682006,hc,11,30,5,0,0
KLHC011603482024,High Court of Kerala,Kerala,BA,Bail Application,2024-12-01,2024-12-13,12,12.0,2.5649493574615367,hc,12,1,6,0,0
KLHC011603292024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-16,16,16.0,2.833213344056216,hc,11,30,5,0,0
KLHC011603182024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-12,12,12.0,2.5649493574615367,hc,11,30,5,0,0
KLHC011603272024,High Court of Kerala,Kerala,BA,Bail Application,2024-11-30,2024-12-16,16,16.0,2.833213344056216,hc,11,30,5,0,0
KLHC011603612024,High Court of Kerala,Kerala,BA,Bail Application,2024-12-01,2024-12-13,12,12.0,2.5649493574615367,hc,12,1,6,0,0
KLHC011603732024,High Court of Kerala,Kerala,BA,Bail Application,2024-12-01,2024-12-16,15,15.0,2.772588722239781,hc,12,1,6,0,0
KLHC010801322024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-06,2024-04-19,73,73.0,4.304065093204169,hc,2,6,1,0,0
KLHC010807032024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-07,2024-02-21,14,14.0,2.70805020110221,hc,2,7,2,0,0
KLHC010801362024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-06,2024-03-15,38,38.0,3.6635616461296463,hc,2,6,1,0,0
KLHC010807052024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-07,2024-02-19,12,12.0,2.5649493574615367,hc,2,7,2,0,0
KLHC010807062024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-07,2024-02-19,12,12.0,2.5649493574615367,hc,2,7,2,0,0
KLHC010807042024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-07,2024-02-19,12,12.0,2.5649493574615367,hc,2,7,2,0,0
KLHC010807072024,High Court of Kerala,Kerala,BA,Bail Application,2024-02-08,2024-02-27,19,19.0,2.995732273553991,hc,2,8,3,0,0
KLHC010982752023,High Court of Kerala,Kerala,BA,Bail Application,2023-12-26,2024-02-06,42,42.0,3.7612001156935624,hc,12,26,1,1,0
KLHC010982812023,High Court of Kerala,Kerala,BA,Bail Application,2023-12-26,2024-01-15,20,20.0,3.044522437723423,hc,12,26,1,1,0
KLHC010982932023,High Court of Kerala,Kerala,BA,Bail Application,2023-12-26,2024-01-17,22,22.0,3.1354942159291497,hc,12,26,1,1,0
KLHC011037872024,High Court of Kerala,Kerala,BA,Bail Application,2024-04-25,2024-07-11,77,77.0,4.356708826689592,hc,4,25,3,0,0
KLHC011091702024,High Court of Kerala,Kerala,BA,Bail Application,2024-05-25,2024-06-26,32,32.0,3.4965075614664802,hc,5,25,5,0,0
KLHC011037942024,High Court of Kerala,Kerala,BA,Bail Application,2024-04-25,2024-06-11,47,47.0,3.8712010109078907,hc,4,25,3,0,0
KLHC011037902024,High Court of Kerala,Kerala,BA,Bail Application,2024-04-25,2024-06-05,41,41.0,3.7376696182833684,hc,4,25,3,0,0
KLHC011037922024,High Court of Kerala,Kerala,BA,Bail Application,2024-04-25,2024-07-18,84,84.0,4.442651256490317,hc,4,25,3,0,0
KLHC011091722024,High Court of Kerala,Kerala,BA,Bail Application,2024-05-25,2024-06-26,32,32.0,3.4965075614664802,hc,5,25,5,0,0
KLHC011091742024,High Court of Kerala,Kerala,BA,Bail Application,2024-05-25,2024-07-05,41,41.0,3.7376696182833684,hc,5,25,5,0,0
KLHC011091682024,High Court of Kerala,Kerala,BA,Bail Application,2024-05-25,2024-06-26,32,32.0,3.4965075614664802,hc,5,25,5,0,0
